4.449894696817457973e-01,4.269494932962671907e-01,6.648962610645997584e-01,2.907194205616197014e-01,5.302354277366411184e-01
9.267775172421202079e-01,1.956204103049942189e-01,9.998546003514321434e-01,3.755427571810910914e-01,8.503917617996288314e-01
8.163687199885516499e-01,3.005415418730755794e-01,5.385332796576934866e-01,4.970200663938878494e-01,7.233269314512948966e-01
6.937470613960468047e-01,5.642835501345789817e-01,5.427559667240066110e-01,7.187707856725662481e-01,6.169468233190432693e-01
8.719259607359497455e-01,1.465527135571640382e-01,6.738232421234480185e-01,7.847916687146516690e-02,1.475564470390805516e-01
7.416278695428129009e-01,7.731119712090672724e-02,5.751652577041750369e-01,3.181814148365713635e-03,7.840234509572002741e-01
6.006271797340573260e-01,5.357313747572418627e-01,4.654358874396147261e-02,7.859714475675272372e-02,1.861334931278162408e-01
4.062477986791744877e-01,8.418984986765477574e-01,2.241875371153281282e-01,7.278159109569298790e-01,4.197183872175928032e-01
7.102163799999600124e-01,7.424090676125391086e-01,8.753811500050224792e-01,7.778139536126879028e-01,4.307810360174101350e-01
5.232924865789420066e-01,4.736821999113217663e-01,7.650934545552490196e-01,3.414178237603431310e-01,5.392408019633143645e-03
7.567320440602360865e-01,3.300400696894438823e-01,4.568666246580558310e-01,5.974648709220908849e-01,5.554472668685693781e-01
8.002365195145905163e-01,1.587637211529515646e-01,8.048201343137335595e-01,1.834314238285872367e-01,2.663976477078959793e-01
8.437967571133885292e-01,7.329627306704207257e-01,1.301635509543292990e-01,5.715996888411805088e-01,5.251124836062078804e-01
4.525287035287838266e-01,2.699651776174477602e-01,7.956709827807102453e-01,5.619303756906739444e-01,3.521669225214008048e-01
3.107034432104383015e-02,7.909655581700103522e-02,3.094836974774084482e-01,2.583548334343399588e-02,2.426581456045715512e-01
6.424839355839949695e-01,1.850214689368689935e-02,8.697160070479378335e-01,9.299157964359453521e-01,8.155040976600905767e-01
4.986342397852554509e-01,3.901652816418554881e-02,1.830618756727349083e-01,9.763745939532012530e-01,1.449521061279527290e-01
5.691922315724848858e-01,7.613402581990541540e-01,6.192398699147989571e-01,6.121455772433955778e-01,1.386105252841657309e-01
9.643043451206848582e-01,2.347069863952769841e-01,8.018209151669026813e-01,7.201251093782292667e-01,4.381992636192184598e-01
8.899594095313112518e-01,8.111861425783442048e-01,8.086138141742740260e-01,4.604969292362481870e-02,3.893589932947093546e-01
2.205023953505085288e-01,5.992152720615965267e-01,2.459831211608489721e-01,3.399886351210178459e-01,8.376364546350822948e-02
1.045310009571526200e-01,3.098981372241738086e-02,4.504566173496177273e-01,1.389701951860232709e-01,1.092531524594190229e-01
6.830109088375277970e-01,1.479324497375311687e-02,4.484863641298754144e-01,6.610020512965741890e-02,2.567539863971941561e-01
5.866321639777039021e-02,8.217728794284625549e-01,1.632881076982471980e-01,3.287072786079652253e-01,4.987199671199854523e-01
9.858542434537147514e-01,9.484387135819871695e-02,9.814291529373569967e-01,1.524610884858997872e-01,8.271857260462306405e-01
1.378373849772380755e-01,7.341966921901350585e-01,1.735020586765878559e-01,2.878426194822926165e-01,8.067632039486507534e-01
1.089126306024360558e-01,7.577358354602989898e-01,3.424773011486345053e-01,7.148117712322547002e-01,9.195156023432470294e-01
3.157532157898189640e-01,7.615967672267549560e-01,8.531661500215032001e-01,6.971275150207801863e-01,1.800445658579382657e-01
8.964047678127803342e-01,9.063699182600790660e-01,2.381792811795064857e-01,1.471893754704115542e-01,2.526313009781022689e-01
2.406884640350013260e-01,6.436389786019400816e-01,5.488461499041348279e-01,8.075056058851148855e-02,3.995061055958323282e-01
4.356871979114318449e-01,2.764255162110242914e-01,3.057194866892117835e-01,5.806218807712438812e-01,9.100818784685457130e-01
3.119201383878155154e-01,4.282926547176029164e-01,3.636409137647680367e-01,5.809509266247488979e-01,1.526185720305597293e-01
7.675319789785507441e-01,3.390446851702578757e-01,1.423038691271112377e-01,5.832891558001085386e-02,8.959217064900982797e-01
8.410684435244116797e-01,8.092147792303571174e-01,5.508422885638212252e-01,1.621859607696682914e-01,9.123687811130953840e-01
3.916102353045490814e-01,3.641458187065927943e-01,5.111908283632359273e-01,6.308316906397900548e-01,5.215507205379470435e-01
3.369054023883131244e-01,3.971530459223227005e-01,5.565472030219192900e-01,5.797479363619464365e-01,7.842557020261301526e-01
5.258694760353844755e-01,6.318133339306516438e-01,9.907392420550006351e-01,5.799513004028148400e-01,8.048008977079701420e-01
9.768644913221736781e-01,2.077207093164281648e-01,9.528057263986354775e-01,6.519698029799054773e-01,2.628712408227928954e-02
4.978141829081821346e-01,7.069435909821207842e-01,2.960331778184459584e-01,5.023584959887418266e-01,1.143984075394814948e-01
7.874383749462060544e-01,8.951392730738194636e-02,1.827781630947872271e-01,6.154990775110569245e-01,4.590507750839470935e-01
4.432086447515768413e-01,1.318537275428222078e-01,1.984852089241263551e-01,3.126940582843430461e-01,3.454920111986997666e-01
3.902600053225562249e-01,3.742563368911864252e-01,8.976757587141925843e-02,4.364716976136762128e-01,5.592826909137614821e-01
1.015592896044351656e-01,9.091963126560852482e-01,7.408364959661333238e-01,2.617180316168323806e-01,1.581453722612178314e-01
6.752754239429659133e-01,8.234259257517512198e-01,2.619187043671872273e-01,6.573691338392507744e-01,1.447391868934057024e-01
4.859906977622518998e-01,7.971767606871869027e-01,2.075892445246233509e-01,9.707786763541977892e-01,5.430160615084543840e-01
1.297886278558764150e-01,8.483138264560308173e-01,1.522283504583797908e-01,2.830371822581787544e-01,9.079206353381777950e-01
1.624967363117422181e-01,4.812198889057877071e-01,7.316431902665063713e-01,9.185389245181118101e-01,3.325645255885812945e-01
8.976256248542883176e-01,3.714770011777881464e-01,4.326767642849819184e-01,1.406703128163416805e-01,8.979756137807002325e-01
8.761008657621693896e-02,2.230163171331036587e-01,5.916458337681973489e-02,2.860753120558060525e-01,9.290577538533179025e-01
1.604893919522297763e-01,9.033998317205529371e-01,9.202711268617765894e-01,9.621923468657332945e-01,5.485331521710543612e-01
1.025070489943274987e-01,9.888820505061478583e-01,4.319103742652630196e-01,3.726715163371272510e-01,6.248032903623927936e-01
1.302872554879238587e-01,3.606299114531604788e-01,6.647737792432206749e-02,7.333570819790095063e-01,8.425406711201667287e-01
2.323657973528995280e-01,8.728716230830217970e-01,2.472062144626611113e-01,4.571768376938353251e-01,1.582797788655654347e-01
2.293378333240255751e-01,2.539383605924079301e-01,9.058341329643071482e-01,3.146017554937194927e-01,9.577089685396312779e-01
6.890908345956976433e-01,3.014080186887726498e-01,7.602736091732714696e-01,6.749729685771638232e-01,4.197426172584587389e-01
8.487710030785848847e-01,1.892849836521759421e-02,7.762115581079993554e-01,2.849068287845195613e-01,2.000767369296219123e-02
2.953062873890368589e-01,4.181649533456338608e-01,2.560251295637916424e-02,7.553677598819676930e-01,4.267225200459634493e-02
1.680921205746014335e-01,6.377146795393456857e-01,1.077408320667089248e-01,6.973099096409917097e-01,8.421865106385691968e-01
7.089976772298002272e-01,9.245117623140926000e-01,7.770975602142791150e-01,5.207386596616130348e-01,6.455057448215053562e-01
2.427114390747131534e-02,3.175047509861678163e-01,3.902004185755691967e-02,5.139776170311950443e-01,6.989213011933613773e-01
5.572642800704680210e-01,1.924920589841555563e-01,9.330701831747814090e-01,8.525894346218533260e-01,7.596797114738456091e-01
9.869156471461314473e-01,4.607872793692878721e-01,1.459342905861129580e-01,5.418993007415116026e-01,5.921237996449069119e-01
3.784015225275914052e-01,2.475421495863812105e-01,6.370768807234731268e-01,8.843151744947304049e-01,7.797385429740438800e-01
5.458218495866012931e-01,7.751329024481985464e-01,4.236130984859692861e-01,8.186291305382320527e-02,6.920956106858976442e-01
7.862454326369034963e-01,4.625708187778997393e-01,8.579443004868234635e-01,5.972472243846385087e-01,2.730866279539976293e-01
3.896596709052621010e-01,5.361644064224316830e-01,8.409962711209640895e-01,5.835148645639876008e-01,9.191362520645488532e-01
5.111103650109943830e-01,3.612193332010449343e-01,3.756636188037588697e-01,6.934987465839000942e-01,9.170789687774837384e-01
6.545624043095739086e-01,2.579240657680887949e-01,8.110147850826801008e-01,4.560677742666005008e-01,5.618316582715796592e-01
1.218621304645457482e-01,9.665258349861050036e-01,3.950678667673187539e-01,8.044022063527337396e-01,1.342394267273372410e-01
9.064144681573341744e-01,7.091878932063259144e-01,9.556698082469810007e-01,8.662059130240077343e-01,6.573658951221885705e-01
3.527042765096305432e-01,4.491821140178762217e-01,8.845759059398717872e-01,5.780870642555639982e-01,8.199144148144915656e-01
4.166944313792539933e-01,9.667496734118175006e-02,4.764069834796959002e-01,4.391527025758880098e-01,9.696226508950523959e-01
3.408004540112596903e-01,8.885105663105885565e-01,1.263761697426267760e-01,1.539454392915611258e-01,2.020780916157853824e-01
6.498655483052139248e-01,2.793918516321401979e-01,2.622729045483255250e-01,6.525745722352854772e-01,2.832902266713108741e-01
5.552586206706036087e-01,8.864633445980321103e-01,1.120488343664005626e-01,1.118446631745274589e-01,2.153879079315847989e-01
2.684216086661488365e-01,5.778289075753418880e-01,7.019968053743398384e-01,8.330417531880300874e-01,5.351402407801901795e-01
2.759430207379927058e-01,1.905594204138594261e-01,8.739215886900980612e-01,5.510824266582381448e-02,8.193260813656572106e-01
7.870977559061336226e-01,1.622321126172968642e-01,3.154709048450795583e-01,3.468479911272215332e-01,9.405448822238392514e-01
6.690240529566439109e-01,5.446958963078791793e-01,3.421733485953067921e-01,6.909779346394973043e-02,8.256337578141472733e-01
4.912669165526420967e-01,6.002999718659904893e-01,4.480450688804007431e-01,7.936896326575940686e-01,2.708563399813622707e-01
9.365237844108408316e-01,8.976727564346556054e-01,8.805523851361038989e-01,6.642808971696786413e-01,3.052861074171341338e-01
5.638987358681336604e-01,2.600420002519946427e-01,1.100971750622448120e-01,5.606657589927772634e-01,2.532542314538214212e-01
5.332475162642662525e-01,1.361686945971627427e-01,3.593422632727301114e-01,7.000015693900445424e-01,4.234557346220698681e-01
1.317159365258732118e-01,5.619051051157480936e-01,8.569660937840309911e-01,1.289427909976316178e-01,9.712899076357430772e-01
3.759109349555977975e-02,1.997820443557501990e-01,2.534109546906373467e-01,8.149867910385774072e-01,6.363227249605089009e-01
5.069297767881161265e-01,9.672133106639485556e-01,8.100964515652567810e-01,3.662213965417216999e-01,5.430477305891096007e-01
3.768277895034579661e-01,3.588747268831345982e-01,3.718114916103832934e-01,2.177639447389907446e-01,3.663045781609356455e-01
7.796641487817110860e-01,8.914911496105927258e-01,8.428907078100681405e-01,2.474627736809221767e-01,8.069404540914034696e-01
6.060564808315139773e-01,9.285197067695315498e-01,3.373094165195031913e-01,8.579080104826541930e-02,4.176008791742358284e-02
2.144957745138549310e-01,1.804730704352514037e-01,7.298249913076196860e-01,8.025269052346858389e-01,1.381889630584921536e-01
8.084369629818096703e-01,5.498805095796764908e-01,8.821105330797106570e-01,3.799251577533021562e-01,5.025802609017079314e-01
6.865325188198977413e-01,2.096165167759920234e-01,7.840479796235462207e-01,8.404111824300887212e-01,6.318306146191227102e-01
3.684653796001846615e-01,7.376677615701454638e-02,5.856628039187782298e-01,2.829314985390368742e-01,6.462137491593008543e-01
1.038722914327011582e-01,4.729363194747595589e-01,4.020866917493327586e-01,9.291632665845295236e-01,9.115631350193722504e-01
2.655940093581590222e-01,4.886870659406642448e-01,3.768708350744942592e-02,6.447264987546288406e-01,9.102800389584493335e-01
5.185856407483380170e-02,4.998704560209225045e-01,9.196772802722771312e-01,2.750971156879034041e-02,1.831819471029497715e-01
1.975236197102929747e-01,6.414706080151318934e-01,3.800426526121138959e-01,4.204892331340474021e-01,6.073483368344279043e-02
3.152800428914848130e-01,3.772733363857760924e-01,9.996632464203742963e-01,3.592079086782585806e-01,8.750950136031883098e-01
1.547806503552969781e-01,9.640960045454262106e-01,6.249642299952334890e-01,5.647097392543568573e-01,5.406758260142952022e-01
8.551410088940263332e-01,5.976166824158962720e-01,3.947720672771503070e-01,2.148202276129135280e-01,9.729131518720316452e-01
7.936392496101970506e-01,7.359318238487986275e-01,8.331346729942913365e-01,8.337080311428168855e-02,2.150535818207842675e-01
5.530505566935406403e-01,3.197454810844886364e-01,3.608867407753930667e-01,8.364964100142412429e-01,8.963560053244272741e-01
7.085805985519187944e-01,4.518593981999037279e-01,9.609044607986256814e-01,5.303898710890595503e-01,2.844235448805993993e-01
9.628771744179553949e-02,7.634518193174975043e-01,9.881040344674196785e-01,8.728069887461725740e-01,6.839388345007739733e-01
1.699717214927871645e-01,5.337330453631647931e-01,7.118375763478590468e-01,8.125130584954374235e-01,4.233489844151339110e-02
2.440029136707542179e-01,8.555521222109295776e-01,1.065218627856538980e-01,2.530564549942343477e-01,2.071881878373488250e-01
2.467955201993020653e-01,2.133266771312423149e-01,7.962152890056806154e-02,2.788357792924073264e-01,1.928353899603324484e-01
8.966707406002244474e-01,9.592318226567078110e-01,9.010992554219260375e-01,5.039140556828978212e-01,1.983587686633317970e-01
6.609574094827252999e-02,7.945073581628088188e-01,4.174259740742980451e-01,4.102449688699768560e-01,8.687119943960084356e-01
9.044529412466399965e-01,4.084353522732178110e-01,2.829782872247927905e-01,1.730360930243042272e-01,6.759507652902821961e-01
7.336039321137621805e-01,2.067149748011791743e-01,2.425265183152601756e-01,7.327417984695786535e-01,3.633233261626690469e-01
6.561169590976173582e-01,5.742443464146066434e-01,8.392661450123889422e-01,4.246443233217833679e-02,9.164242589771708358e-01
7.040791517722878590e-01,1.012608264678328540e-01,9.659533450329662596e-01,1.703340352278642778e-01,1.272438558063307967e-01
2.151061392265448680e-01,6.657146422087298898e-01,8.566341109086320627e-01,1.347159751349913392e-02,2.142516982580442431e-01
6.672380025728014141e-01,5.290799833363216687e-01,4.885755206192784472e-01,8.234829229393869632e-01,5.588484338782103711e-01
2.532466424889584511e-01,7.713035207980354357e-01,4.501362938274889869e-01,9.759343389185498596e-01,2.537738767065259582e-01
4.845498271208105168e-01,6.370685120232236764e-01,5.517426087388777045e-02,7.626968717500649531e-01,5.750769115608234117e-01
8.957048546161779923e-01,3.068720872947079403e-01,1.748786815388668758e-01,6.512250680610298659e-02,4.246056166657852238e-01
3.090174584202008967e-01,2.263788030734427137e-01,4.933704275415431439e-01,3.610690119759663030e-02,1.858542916433638670e-01
3.634361320517358607e-01,4.111414022623410824e-01,4.576577754691998345e-01,2.170936204755474774e-01,4.454887147062139841e-01
8.149136399499797845e-01,6.896404430885484382e-01,6.882526063127969440e-01,7.198380582722868626e-01,5.047520051467976332e-01
2.638547407944211720e-01,2.244534739438720505e-01,9.357691752552401709e-01,6.551451366589855496e-01,8.136233424999360642e-01
5.296661687342464342e-01,2.570259570176283148e-01,5.917769887395681883e-01,6.218714538777687650e-01,7.373464802283468122e-01
5.164267179034812694e-01,5.332579288330216993e-01,1.050307505818313114e-01,7.064620770771334879e-01,6.408412557047610258e-01
1.797183387143619360e-01,1.414269457200293401e-01,7.737036556751033523e-01,7.159718692370032889e-01,6.330458781620738051e-01
1.067610456603090840e-01,1.823038651002953925e-01,3.192444778066902966e-01,5.567573908695986340e-01,6.439847338783496467e-01
3.818916872058575329e-01,5.002235483727055509e-01,6.812432361545851522e-01,8.998879938817095914e-01,6.179001658356830795e-01
4.708654994490545365e-01,7.003729485486220874e-03,6.775551039719983626e-01,8.612979627893437851e-01,6.759217543953555118e-02
9.854279794868939790e-01,5.847008350886769845e-01,9.137433758338923129e-01,6.580725638418787327e-01,8.947142077098790836e-01
9.820135524270885430e-01,2.814104512475590347e-01,6.762724439199986337e-01,2.295068893172627078e-01,1.744038938339461664e-01
9.891618105175141729e-01,5.549745409340733904e-02,7.628879376832169434e-01,6.182996565500566977e-01,9.171486868264646652e-01
6.787695492992298352e-01,7.192996187128621877e-01,3.786559236875476353e-01,6.282306740861437477e-01,1.701286529034018447e-02
9.754413382683674305e-01,3.902989956404870897e-01,7.066640669840320577e-01,5.650284357387765910e-01,5.077330225010711073e-01
5.271058155807095691e-01,8.454719610799830143e-01,4.773600751089821514e-01,4.111032247980818122e-01,5.335206529367727546e-01
9.209036848168439260e-02,8.834265149606872480e-01,8.838008273055333319e-01,9.823890139188854453e-01,8.863589148069859203e-01
9.991971452491884564e-01,1.896837540428725211e-01,6.664924763147125342e-01,9.056154115154950723e-01,2.710146059893371318e-01
1.881407601589379919e-01,8.570913737102588970e-01,5.828777069063003635e-01,1.136014135942886583e-01,4.991644883058079518e-01
3.157853690363824350e-01,4.612702498348515423e-01,8.513519673689394773e-01,3.348854802521693541e-01,3.787705694615040031e-02
7.778253007106709083e-01,3.937350367424391484e-01,8.874486303343215310e-01,2.347264931862521609e-01,4.812335443923074774e-01
3.754564086212952567e-02,6.968758150821778852e-01,6.401929320775863186e-01,5.277368807349032132e-01,7.828156073623809830e-01
6.256775192871558700e-01,6.233240242280311261e-01,1.691767866816901167e-01,7.655807272543246889e-02,2.907288351001383608e-01
5.305528893601993978e-01,5.684184386168141812e-01,5.841240139799758202e-01,8.027850563538995177e-01,7.249120612519930340e-01
3.536661988739006057e-01,6.971560872972795142e-01,9.895735374144176699e-01,6.236419537714277261e-02,3.943073617571324352e-02
2.411848657630739634e-01,3.265923002439231615e-01,5.380421610798775678e-01,2.020468375122957960e-01,6.425898333503299309e-01
6.976777359306044479e-01,5.829141648936403408e-01,8.461508317226468234e-01,5.319610044928012593e-01,1.934935313635762766e-01
5.526272087431369773e-01,3.844055337857652521e-01,7.833715942649597253e-01,6.670413076486680914e-01,9.234354147464418627e-02
9.670096442095382772e-01,5.977179948773738705e-01,2.671633022729874574e-01,6.839413263447874369e-01,1.119692564470382568e-01
4.147036365741385566e-01,6.531671423563446544e-01,4.653905085023835042e-01,8.010536127074714408e-01,6.536059777833086448e-01
2.161796508809417094e-01,2.192718360638380437e-01,3.838087574231767718e-01,8.652916738436722266e-02,2.618543854430791518e-01
5.867827875880318178e-01,3.024304253924181562e-02,5.048479974257558123e-02,7.224372861134651380e-01,1.683849732709867819e-01
4.357738145471449220e-01,6.570524205276808694e-01,8.798138917269893167e-02,4.361798350394713308e-01,5.963599765448716061e-01
5.671249733338175059e-01,3.802714485363016816e-01,4.710110755858540887e-01,3.560842551133033274e-01,1.363841470444390191e-01
9.058288456649083997e-01,9.449551852822068998e-02,7.787506098967122981e-01,4.891890555327828016e-01,8.153269941221165107e-01
8.120846953068440177e-01,3.498112007931851730e-01,8.361780572646613230e-01,6.733195437866025257e-01,1.193046967569680872e-01
5.823385422459668170e-01,8.620245442562463056e-01,1.699232983301419697e-01,6.325620036657706446e-01,4.944940133990862741e-01
5.952683112232122209e-01,7.103409086319644183e-01,7.455004555260269505e-03,1.790104076041825198e-01,8.162454250658036647e-01
3.198759083167189710e-01,7.935902021436262999e-01,1.506300003732180537e-01,7.963797059029309455e-02,8.082478366397418679e-01
9.267771432903150197e-01,5.670724750878084475e-01,1.659659119887835210e-01,2.881071856311728796e-01,1.515917695453380398e-01
5.244434941561175734e-01,7.519543161493347228e-02,3.724388182751191545e-01,1.345103006506757071e-01,8.741904559276667541e-01
9.899435521233069801e-01,9.202129522751323343e-02,2.026346792826805299e-02,1.316755065180156281e-01,4.147058987843404987e-01
8.926838028113198709e-01,7.169605681083839333e-01,6.679848536432140271e-01,3.669462061412487319e-02,6.653544277359949577e-01
2.345906906430459404e-01,8.097999938027895528e-01,7.162867612594869815e-01,1.702372375699353624e-01,8.901298809762975273e-01
3.536555949110794517e-01,3.547912888641983065e-01,6.575221731642707512e-01,5.545612042916610029e-01,6.808099833317537986e-04
4.046114281032431315e-02,4.020082609501302029e-01,5.089330557934569343e-01,4.369445273725163226e-01,8.516915950442426331e-01
1.201315234747435401e-01,8.636822916999284949e-01,8.912010289511099748e-01,6.709829941016698385e-02,9.986906066494715128e-01
2.032588437297383477e-01,2.038288966304395711e-01,1.597561171872926566e-01,7.217120825573639653e-01,3.401779282434774787e-01
8.713158657880631930e-01,7.385788832278845639e-01,7.909253391778177100e-01,4.439892942013679011e-02,6.281287260022759833e-01
4.622490750498242651e-02,2.712261929472145061e-01,9.655324143773994505e-01,8.246482277140040340e-01,5.232308439507624698e-01
5.669208817333233341e-01,6.140234799643119468e-01,2.500654536006245987e-01,5.373876204323535521e-01,3.991801087293543882e-01
4.983894484491693255e-01,7.776187369427616236e-01,1.385616243115063151e-01,7.376414638485614406e-01,3.171518557414084727e-01
5.032941803549024762e-01,6.373188293287065376e-01,9.958237756364648474e-01,2.298956946758727860e-01,6.209710694828290967e-01
9.252138778683992593e-01,6.649082521180674776e-01,7.583982496516187277e-01,5.247312387387381705e-02,3.698512119516441654e-01
8.095316233237755954e-01,4.614968966492073443e-01,9.305070744251145998e-01,5.684990738187830628e-01,9.865447661714704664e-01
6.140398963471926930e-02,3.060900417564119680e-01,7.917180198110351785e-02,9.850632358487821927e-01,2.155255635786146318e-02
3.174107553659843983e-02,3.462108834236630184e-01,7.658925941348347921e-01,5.262010156042298270e-01,5.205986812335943181e-01
2.734988957437121115e-01,7.353827959961466432e-01,8.790764535642984212e-01,7.014359624757140477e-01,5.360074137281491957e-01
6.232234948048763767e-01,7.465066856977193854e-01,4.412201888163984620e-01,7.721647605880525012e-01,6.619305254256856452e-01
1.873799901259471934e-01,3.156284916121081530e-01,6.398970156753019944e-01,2.482003125307363778e-02,4.125138284955671697e-01
5.823410321925478472e-01,3.411903385155297119e-01,9.338707137832054084e-01,7.533382031246180777e-01,6.736819366019229927e-01
3.272296229335883710e-01,6.301705244486125457e-01,1.540107371726888719e-01,2.736405267730647184e-01,5.636271017097385094e-01
4.754808349318028204e-01,7.110943761941690422e-01,9.061811082442041698e-01,5.545688729007096640e-01,1.690501934809274243e-01
2.969850895174003247e-01,5.709990225057925972e-02,4.130254084311668628e-02,2.671612464674126830e-01,9.144465161748142057e-01
8.591842102376860968e-01,9.634388439270090698e-01,5.658115819547712144e-01,8.937087156071618077e-01,5.401055603944139305e-01
3.228352876182449815e-02,8.834896248451649114e-01,1.040018394368613652e-02,9.425402809128262671e-01,1.771441175516254019e-01
6.136012046027073952e-01,5.995052412424283217e-01,5.267262814326323372e-01,7.773477579655918568e-01,8.521460894462573599e-02
9.330045497203113269e-01,4.170792787548007752e-01,2.559172221017301796e-01,3.856614202143844317e-01,5.167479445887052103e-01
3.529614901651597636e-01,1.279040417917378658e-01,2.451382138516102760e-01,6.153896632805928579e-01,7.800768571199767631e-01
4.414084521297587660e-01,7.887002434609584611e-01,3.422490352914698830e-01,4.170997019968433195e-01,3.882610004923232605e-01
2.714062077865970757e-01,3.404482792906785571e-01,9.627217946201084287e-01,4.032836435948270459e-01,7.024557887138866974e-01
1.832864311012145642e-01,6.354942394226551494e-01,2.314513546976747493e-01,1.615731646229386920e-01,5.905238571191634422e-01
3.463936896081502015e-01,1.456114755994948329e-01,7.070831062022431279e-02,3.495666089938016530e-01,6.561617666519312664e-01
6.935912259171430616e-01,7.077931058617921156e-01,5.601290856268720253e-01,4.625570092599914362e-01,9.773824971783481308e-01
6.514684715917826718e-01,6.023842638080374456e-01,6.061804797693443048e-01,6.855502700951860984e-01,3.275851178296559363e-01
2.167532825441140787e-01,1.418499934964421172e-01,7.908344095048449596e-01,6.161333580557658562e-01,7.093342495435274175e-01
9.519615208703653408e-01,2.015082385437994006e-02,7.880165370281476678e-01,5.977833737131936775e-01,9.900093672353373897e-01
7.193999496113441250e-01,5.885573958974854580e-02,7.595749082952535369e-01,4.383614932024497701e-01,2.206540470459472658e-02
8.276386526902531626e-01,9.167905935631657233e-01,9.810265635086092839e-01,8.432144862053035927e-01,7.272616952681716374e-01
4.743929503361664635e-01,5.381171456652973362e-01,1.981281093475414368e-01,8.945139096441201421e-01,7.911398253872826691e-01
3.350279398594885327e-01,4.649831711498489950e-01,1.729866502547928730e-01,7.731949018947410490e-01,5.488514583665327073e-02
7.696634689680389441e-01,1.769125403624993709e-01,1.177237660469065972e-04,7.495755359397381357e-01,3.081533114463992362e-01
4.258611819725710568e-01,5.083588489300564506e-01,8.812476321440583238e-01,4.609163574657387796e-01,5.524412855262631483e-01
6.299605599175196469e-01,9.575157845521270472e-01,8.558999865838069487e-01,7.782322739923103194e-01,2.867270389005183162e-01
2.099969495633945415e-01,5.268491924568240448e-01,4.330997325399508213e-01,3.147405646268528479e-01,4.866710148166271122e-01
8.439747205254666262e-01,3.611059428581360198e-01,7.234880247857744529e-01,8.821079372619230474e-01,5.914764410339198308e-01
